applicant_id,age,gender,county_name,education_level,program_id,program_name,application_date,application_status,drop_off_reason
APP00269,35,Female,Mombasa,Master's,P004,Africa Code Week,4/26/2024,Qualified,Interview Slots Full
APP00270,19,Female,Kisumu,KCSE,P008,Web Development Classes,3/28/2024,Applied,Did Not Meet Requirements
APP00271,22,Female,Mombasa,Certificate,P006,Mombasa Girls in STEM,6/25/2025,Qualified,Interview Slots Full
APP00272,30,Female,Kilifi,Bachelor's,P002,Technovation,1/24/2025,Applied,Did Not Meet Requirements
APP00273,18,Female,Kilifi,KCSE,P008,Web Development Classes,7/27/2024,Qualified,Interview Slots Full
APP00274,19,Female,Nairobi,KCSE,P002,Technovation,9/14/2025,Interviewed,Cohort Full
APP00275,23,Female,Taita Taveta,Bachelor's,P001,STEM Cafe Kenya,4/29/2024,Interviewed,Low Interview Score
APP00276,21,Female,Mombasa,Certificate,P002,Technovation,2/2/2025,Qualified,No Response
APP00277,25,Female,Nairobi,Certificate,P004,Africa Code Week,2/25/2025,Applied,Did Not Meet Requirements
APP00278,24,Female,Kwale,Diploma,P005,Django Girls,7/1/2024,Applied,Incomplete Application
APP00279,20,Female,Nakuru,KCSE,P005,Django Girls,6/23/2025,Qualified,Could Not Be Reached
APP00280,22,Female,Mombasa,Certificate,P006,Mombasa Girls in STEM,2/8/2025,Qualified,No Response
APP00281,32,Female,Nairobi,Diploma,P006,Mombasa Girls in STEM,9/26/2025,Qualified,Interview Slots Full
APP00282,22,Female,Kilifi,KCSE,P004,Africa Code Week,7/18/2024,Qualified,Could Not Be Reached
APP00283,20,Female,Mombasa,KCSE,P002,Technovation,3/17/2025,Enrolled,
APP00284,28,Female,Taita Taveta,Bachelor's,P002,Technovation,8/26/2025,Applied,Did Not Meet Requirements
APP00285,24,Female,Mombasa,Diploma,P007,Women Digital Skills,2/2/2025,Enrolled,
APP00286,25,Female,Kwale,Certificate,P005,Django Girls,6/3/2024,Qualified,No Response
APP00287,21,Female,Kisumu,KCSE,P001,STEM Cafe Kenya,4/21/2024,Enrolled,
APP00288,30,Female,Mombasa,Bachelor's,P005,Django Girls,8/5/2024,Interviewed,Cohort Full
APP00289,24,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,4/16/2024,Applied,Did Not Meet Requirements
APP00290,19,Female,Kwale,KCSE,P006,Mombasa Girls in STEM,6/24/2024,Qualified,Could Not Be Reached
APP00291,20,Female,Kisumu,KCSE,P003,Code Hack,7/25/2025,Applied,Incomplete Application
APP00292,22,Female,Kilifi,KCSE,P004,Africa Code Week,7/10/2025,Qualified,Interview Slots Full
APP00293,19,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,9/6/2025,Applied,Did Not Meet Requirements
APP00294,21,Female,Kwale,KCSE,P007,Women Digital Skills,9/26/2024,Enrolled,
APP00295,21,Female,Mombasa,KCSE,P004,Africa Code Week,2/15/2024,Applied,Incomplete Application
APP00296,34,Female,Kisumu,Bachelor's,P006,Mombasa Girls in STEM,2/20/2024,Applied,Did Not Meet Requirements
APP00297,24,Female,Nairobi,Diploma,P004,Africa Code Week,7/7/2025,Enrolled,
APP00298,18,Female,Nakuru,Certificate,P001,STEM Cafe Kenya,7/16/2025,Qualified,Interview Slots Full
APP00299,29,Female,Kwale,Bachelor's,P002,Technovation,4/5/2024,Applied,Incomplete Application
APP00300,19,Female,Kwale,Diploma,P004,Africa Code Week,9/29/2024,Enrolled,
APP00301,19,Female,Kisumu,KCSE,P005,Django Girls,4/19/2025,Applied,Did Not Meet Requirements
APP00302,18,Female,Kwale,KCSE,P005,Django Girls,7/11/2024,Qualified,Could Not Be Reached
APP00303,27,Female,Kisumu,Bachelor's,P002,Technovation,1/29/2024,Applied,Incomplete Application
APP00304,24,Female,Mombasa,Certificate,P004,Africa Code Week,1/23/2025,Applied,Incomplete Application
APP00305,35,Female,Nakuru,Diploma,P002,Technovation,4/30/2025,Qualified,Could Not Be Reached
APP00306,23,Female,Mombasa,Diploma,P004,Africa Code Week,3/8/2024,Applied,Incomplete Application
APP00307,25,Female,Kisumu,Certificate,P001,STEM Cafe Kenya,4/21/2025,Qualified,Could Not Be Reached
APP00308,29,Female,Nakuru,Bachelor's,P008,Web Development Classes,4/11/2024,Applied,Incomplete Application
APP00309,33,Female,Taita Taveta,Bachelor's,P005,Django Girls,2/22/2024,Enrolled,
APP00310,22,Male,Taita Taveta,KCSE,P001,STEM Cafe Kenya,4/6/2024,Applied,Gender Mismatch
APP00311,25,Female,Nairobi,Bachelor's,P001,STEM Cafe Kenya,7/27/2024,Applied,Incomplete Application
APP00312,20,Female,Mombasa,KCSE,P003,Code Hack,6/4/2024,Qualified,Interview Slots Full
APP00313,19,Female,Lamu,KCSE,P001,STEM Cafe Kenya,2/3/2025,Qualified,No Response
APP00314,21,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,4/20/2025,Qualified,Could Not Be Reached
APP00315,26,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,1/1/2024,Qualified,Could Not Be Reached
APP00316,27,Female,Nairobi,Bachelor's,P005,Django Girls,6/12/2025,Applied,Incomplete Application
APP00317,23,Female,Kwale,Diploma,P007,Women Digital Skills,4/2/2025,Applied,Did Not Meet Requirements
APP00318,20,Female,Kwale,KCSE,P001,STEM Cafe Kenya,4/6/2024,Interviewed,Cohort Full
APP00319,26,Female,Kilifi,Certificate,P007,Women Digital Skills,6/18/2025,Qualified,No Response
APP00320,18,Female,Nairobi,KCSE,P005,Django Girls,6/14/2024,Applied,Did Not Meet Requirements
APP00321,28,Female,Kilifi,Bachelor's,P005,Django Girls,6/30/2024,Applied,Did Not Meet Requirements
APP00322,26,Female,Kwale,KCSE,P004,Africa Code Week,7/25/2025,Enrolled,
APP00323,25,Female,Kilifi,KCSE,P003,Code Hack,2/21/2024,Applied,Incomplete Application
APP00324,29,Female,Mombasa,Diploma,P004,Africa Code Week,1/27/2025,Qualified,No Response
APP00325,22,Female,Kisumu,KCSE,P004,Africa Code Week,3/11/2024,Enrolled,
APP00326,25,Female,Nakuru,Diploma,P003,Code Hack,9/24/2025,Applied,Incomplete Application
APP00327,20,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,4/16/2024,Interviewed,Low Interview Score
APP00328,27,Female,Mombasa,Diploma,P003,Code Hack,3/13/2025,Interviewed,Declined Offer
APP00329,34,Female,Kisumu,Bachelor's,P007,Women Digital Skills,7/28/2025,Interviewed,Cohort Full
APP00330,25,Female,Mombasa,Certificate,P001,STEM Cafe Kenya,6/26/2024,Applied,Did Not Meet Requirements
APP00331,22,Female,Mombasa,KCSE,P002,Technovation,1/8/2025,Qualified,Could Not Be Reached
APP00332,22,Male,Nakuru,Certificate,P001,STEM Cafe Kenya,3/3/2024,Applied,Gender Mismatch
APP00333,33,Female,Kisumu,Bachelor's,P008,Web Development Classes,3/3/2024,Qualified,Interview Slots Full
APP00334,24,Female,Taita Taveta,Diploma,P004,Africa Code Week,9/22/2025,Qualified,Interview Slots Full
APP00335,25,Female,Nakuru,Bachelor's,P008,Web Development Classes,1/22/2025,Qualified,No Response
APP00336,25,Female,Mombasa,Certificate,P006,Mombasa Girls in STEM,4/19/2024,Interviewed,Declined Offer
APP00337,26,Female,Mombasa,Diploma,P001,STEM Cafe Kenya,8/27/2024,Qualified,Could Not Be Reached
APP00338,27,Female,Mombasa,KCSE,P006,Mombasa Girls in STEM,1/24/2024,Interviewed,Cohort Full
APP00339,21,Female,Nakuru,KCSE,P008,Web Development Classes,3/1/2024,Applied,Incomplete Application
APP00340,32,Female,Kwale,Master's,P006,Mombasa Girls in STEM,9/21/2025,Applied,Incomplete Application
APP00341,24,Female,Nairobi,Bachelor's,P002,Technovation,8/21/2024,Applied,Incomplete Application
APP00342,19,Female,Mombasa,KCSE,P007,Women Digital Skills,1/24/2024,Qualified,Could Not Be Reached
APP00343,26,Female,Kisumu,KCSE,P002,Technovation,7/9/2024,Enrolled,
APP00344,30,Female,Kisumu,Bachelor's,P003,Code Hack,4/4/2024,Applied,Did Not Meet Requirements
APP00345,22,Female,Kisumu,KCSE,P008,Web Development Classes,4/8/2024,Enrolled,
APP00346,26,Female,Kisumu,Diploma,P002,Technovation,9/6/2025,Enrolled,
APP00347,23,Male,Nakuru,KCSE,P002,Technovation,4/29/2025,Applied,Gender Mismatch
APP00348,27,Female,Lamu,KCSE,P006,Mombasa Girls in STEM,7/30/2024,Qualified,No Response
APP00349,18,Male,Mombasa,KCSE,P002,Technovation,4/19/2024,Applied,Gender Mismatch
APP00350,20,Female,Nairobi,Certificate,P001,STEM Cafe Kenya,9/12/2025,Enrolled,
APP00351,19,Female,Nairobi,Certificate,P002,Technovation,7/29/2024,Interviewed,Cohort Full
APP00352,18,Female,Nakuru,Certificate,P001,STEM Cafe Kenya,3/12/2024,Applied,Incomplete Application
APP00353,19,Female,Kilifi,KCSE,P008,Web Development Classes,2/10/2025,Enrolled,
APP00354,22,Female,Nairobi,Certificate,P003,Code Hack,8/21/2024,Applied,Incomplete Application
APP00355,18,Female,Nairobi,KCSE,P005,Django Girls,6/28/2025,Applied,Incomplete Application
APP00356,19,Female,Kisumu,KCSE,P005,Django Girls,8/5/2024,Applied,Incomplete Application
APP00357,20,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,4/11/2024,Qualified,No Response
APP00358,20,Female,Mombasa,Certificate,P004,Africa Code Week,2/4/2025,Qualified,No Response
APP00359,35,Female,Nairobi,Bachelor's,P007,Women Digital Skills,9/2/2024,Applied,Incomplete Application
APP00360,21,Female,Mombasa,KCSE,P004,Africa Code Week,1/4/2025,Qualified,Interview Slots Full
APP00361,18,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,9/1/2025,Qualified,Could Not Be Reached
APP00362,19,Female,Kilifi,Diploma,P003,Code Hack,7/31/2024,Applied,Incomplete Application
APP00363,25,Female,Taita Taveta,Diploma,P004,Africa Code Week,1/12/2024,Qualified,Interview Slots Full
APP00364,20,Female,Kilifi,Certificate,P005,Django Girls,3/22/2024,Qualified,Interview Slots Full
APP00365,21,Female,Nakuru,Certificate,P004,Africa Code Week,3/30/2025,Interviewed,Declined Offer
APP00366,21,Female,Nairobi,KCSE,P003,Code Hack,6/18/2024,Qualified,No Response
APP00367,25,Female,Kwale,Diploma,P006,Mombasa Girls in STEM,1/21/2025,Applied,Incomplete Application
APP00368,22,Female,Kwale,Certificate,P004,Africa Code Week,1/29/2025,Interviewed,Declined Offer
APP00369,18,Male,Nakuru,Certificate,P007,Women Digital Skills,2/7/2025,Applied,Gender Mismatch
APP00370,24,Female,Kilifi,KCSE,P001,STEM Cafe Kenya,3/24/2024,Qualified,Could Not Be Reached
APP00371,21,Male,Nakuru,KCSE,P003,Code Hack,6/6/2025,Applied,Gender Mismatch
APP00372,20,Female,Nakuru,KCSE,P002,Technovation,1/26/2025,Enrolled,
APP00373,25,Female,Nakuru,Diploma,P004,Africa Code Week,3/23/2024,Interviewed,Low Interview Score
APP00374,23,Female,Kwale,Diploma,P006,Mombasa Girls in STEM,4/12/2025,Qualified,Interview Slots Full
APP00375,27,Female,Mombasa,Certificate,P004,Africa Code Week,9/11/2024,Interviewed,Cohort Full
APP00376,29,Female,Kisumu,Bachelor's,P005,Django Girls,4/2/2025,Qualified,Interview Slots Full
APP00377,20,Female,Kisumu,Diploma,P004,Africa Code Week,9/1/2025,Qualified,Could Not Be Reached
APP00378,25,Female,Tana River,KCSE,P001,STEM Cafe Kenya,8/9/2024,Interviewed,Low Interview Score
APP00379,21,Female,Kisumu,KCSE,P004,Africa Code Week,1/27/2024,Interviewed,Declined Offer
APP00380,26,Female,Kwale,Diploma,P002,Technovation,9/30/2025,Qualified,No Response
APP00381,20,Female,Tana River,KCSE,P005,Django Girls,8/22/2025,Qualified,No Response
APP00382,34,Female,Taita Taveta,Diploma,P007,Women Digital Skills,8/17/2024,Applied,Incomplete Application
APP00383,28,Female,Nairobi,Bachelor's,P004,Africa Code Week,3/30/2025,Interviewed,Low Interview Score
APP00384,24,Female,Kilifi,Certificate,P002,Technovation,8/13/2024,Qualified,Interview Slots Full
APP00385,23,Female,Mombasa,KCSE,P002,Technovation,9/16/2025,Interviewed,Low Interview Score
APP00386,24,Female,Nairobi,Certificate,P007,Women Digital Skills,4/4/2024,Applied,Did Not Meet Requirements
APP00387,24,Female,Kisumu,Certificate,P004,Africa Code Week,2/19/2024,Interviewed,Cohort Full
APP00388,31,Female,Kwale,Bachelor's,P005,Django Girls,1/4/2024,Enrolled,
APP00389,21,Female,Nairobi,Certificate,P006,Mombasa Girls in STEM,1/6/2024,Enrolled,
APP00390,35,Female,Nairobi,Bachelor's,P002,Technovation,4/14/2024,Interviewed,Cohort Full
APP00391,34,Female,Nakuru,Diploma,P001,STEM Cafe Kenya,1/22/2024,Enrolled,
APP00392,27,Female,Mombasa,Diploma,P007,Women Digital Skills,6/10/2025,Applied,Incomplete Application
APP00393,19,Female,Nakuru,KCSE,P002,Technovation,3/11/2024,Enrolled,
APP00394,32,Female,Mombasa,Diploma,P006,Mombasa Girls in STEM,8/14/2024,Applied,Did Not Meet Requirements
APP00395,24,Male,Nairobi,Certificate,P002,Technovation,6/3/2024,Applied,Gender Mismatch
APP00396,27,Female,Nakuru,Certificate,P006,Mombasa Girls in STEM,3/5/2024,Interviewed,Declined Offer
APP00397,23,Female,Kisumu,Bachelor's,P002,Technovation,7/29/2024,Qualified,Interview Slots Full
APP00398,32,Female,Nakuru,Bachelor's,P001,STEM Cafe Kenya,4/11/2024,Applied,Did Not Meet Requirements
APP00399,21,Female,Lamu,KCSE,P005,Django Girls,1/22/2025,Qualified,Interview Slots Full
APP00400,19,Female,Lamu,KCSE,P003,Code Hack,2/25/2024,Applied,Incomplete Application
APP00401,25,Female,Kisumu,Diploma,P004,Africa Code Week,4/27/2024,Enrolled,
APP00402,27,Female,Lamu,KCSE,P005,Django Girls,7/14/2024,Applied,Incomplete Application
APP00403,21,Female,Kisumu,KCSE,P001,STEM Cafe Kenya,6/22/2025,Qualified,Could Not Be Reached
APP00404,30,Female,Taita Taveta,Bachelor's,P004,Africa Code Week,3/12/2024,Enrolled,
APP00405,30,Female,Kwale,Bachelor's,P002,Technovation,6/12/2024,Qualified,Could Not Be Reached
APP00406,24,Male,Kilifi,Diploma,P003,Code Hack,4/24/2025,Applied,Gender Mismatch
APP00407,19,Male,Kilifi,KCSE,P007,Women Digital Skills,8/28/2024,Applied,Gender Mismatch
APP00408,32,Male,Tana River,Bachelor's,P004,Africa Code Week,2/7/2025,Applied,Gender Mismatch
APP00409,22,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,1/25/2024,Enrolled,
APP00410,28,Female,Mombasa,Bachelor's,P004,Africa Code Week,9/8/2024,Qualified,No Response
APP00411,20,Female,Nairobi,KCSE,P004,Africa Code Week,2/23/2025,Applied,Did Not Meet Requirements
APP00412,27,Female,Lamu,Certificate,P007,Women Digital Skills,8/7/2024,Applied,Incomplete Application
APP00413,27,Female,Mombasa,Certificate,P004,Africa Code Week,3/5/2024,Applied,Incomplete Application
APP00414,35,Female,Mombasa,Master's,P002,Technovation,1/31/2025,Qualified,Could Not Be Reached
APP00415,21,Female,Mombasa,KCSE,P003,Code Hack,3/16/2024,Qualified,Could Not Be Reached
APP00416,34,Female,Tana River,Bachelor's,P001,STEM Cafe Kenya,4/5/2024,Qualified,Could Not Be Reached
APP00417,30,Female,Kisumu,Bachelor's,P002,Technovation,3/28/2024,Enrolled,
APP00418,23,Male,Mombasa,Certificate,P003,Code Hack,6/14/2025,Applied,Gender Mismatch
APP00419,22,Female,Nairobi,KCSE,P004,Africa Code Week,8/11/2024,Qualified,Interview Slots Full
APP00420,20,Female,Nairobi,KCSE,P002,Technovation,4/4/2025,Qualified,No Response
APP00421,22,Female,Tana River,KCSE,P001,STEM Cafe Kenya,8/11/2024,Qualified,Interview Slots Full
APP00422,20,Female,Nairobi,Certificate,P003,Code Hack,6/24/2024,Enrolled,
APP00423,35,Female,Mombasa,Bachelor's,P003,Code Hack,2/24/2025,Qualified,No Response
APP00424,30,Female,Nairobi,Bachelor's,P002,Technovation,3/26/2025,Qualified,Interview Slots Full
APP00425,22,Female,Mombasa,Diploma,P008,Web Development Classes,4/4/2024,Interviewed,Cohort Full
APP00426,21,Female,Lamu,KCSE,P003,Code Hack,1/1/2025,Applied,Incomplete Application
APP00427,22,Female,Nakuru,KCSE,P004,Africa Code Week,3/7/2025,Enrolled,
APP00428,21,Female,Kwale,KCSE,P004,Africa Code Week,2/15/2025,Enrolled,
APP00429,19,Male,Taita Taveta,Certificate,P007,Women Digital Skills,1/6/2025,Applied,Gender Mismatch
APP00430,27,Male,Kwale,Bachelor's,P002,Technovation,3/5/2024,Applied,Gender Mismatch
APP00431,30,Female,Kilifi,Bachelor's,P005,Django Girls,7/21/2025,Applied,Incomplete Application
APP00432,28,Female,Kwale,Bachelor's,P002,Technovation,3/4/2025,Applied,Did Not Meet Requirements
APP00433,23,Female,Kisumu,Certificate,P007,Women Digital Skills,7/30/2024,Qualified,Interview Slots Full
APP00434,21,Female,Tana River,KCSE,P003,Code Hack,1/5/2024,Applied,Incomplete Application
APP00435,20,Female,Kwale,KCSE,P004,Africa Code Week,7/14/2024,Interviewed,Low Interview Score
APP00436,25,Male,Mombasa,KCSE,P008,Web Development Classes,9/26/2025,Applied,Gender Mismatch
APP00437,26,Female,Nakuru,Diploma,P004,Africa Code Week,7/7/2024,Enrolled,
APP00438,24,Male,Tana River,Certificate,P001,STEM Cafe Kenya,9/3/2025,Applied,Gender Mismatch
APP00439,22,Female,Kisumu,Certificate,P003,Code Hack,9/27/2025,Interviewed,Low Interview Score
APP00440,18,Female,Mombasa,KCSE,P003,Code Hack,2/16/2025,Applied,Incomplete Application
APP00441,22,Female,Mombasa,KCSE,P004,Africa Code Week,4/19/2025,Interviewed,Cohort Full
APP00442,27,Female,Nairobi,Diploma,P004,Africa Code Week,4/19/2024,Applied,Did Not Meet Requirements
APP00443,21,Female,Kisumu,KCSE,P004,Africa Code Week,6/24/2024,Qualified,No Response
APP00444,21,Female,Mombasa,KCSE,P004,Africa Code Week,4/12/2025,Applied,Incomplete Application
APP00445,23,Female,Nairobi,Diploma,P001,STEM Cafe Kenya,8/6/2024,Qualified,Interview Slots Full
APP00446,20,Male,Mombasa,Certificate,P003,Code Hack,6/30/2024,Applied,Gender Mismatch
APP00447,20,Female,Kwale,KCSE,P008,Web Development Classes,7/7/2025,Interviewed,Low Interview Score
APP00448,21,Female,Kwale,KCSE,P001,STEM Cafe Kenya,3/31/2024,Qualified,No Response
APP00449,25,Female,Nakuru,Diploma,P004,Africa Code Week,6/27/2024,Qualified,No Response
APP00450,28,Female,Nairobi,Diploma,P004,Africa Code Week,7/12/2024,Qualified,No Response
APP00451,19,Female,Nakuru,Diploma,P002,Technovation,2/5/2024,Applied,Did Not Meet Requirements
APP00452,21,Female,Nakuru,KCSE,P003,Code Hack,4/16/2025,Interviewed,Cohort Full
APP00453,24,Female,Lamu,Diploma,P004,Africa Code Week,4/1/2025,Enrolled,
APP00454,35,Female,Nakuru,Bachelor's,P008,Web Development Classes,9/26/2024,Applied,Incomplete Application
APP00455,26,Female,Kilifi,KCSE,P006,Mombasa Girls in STEM,2/7/2024,Interviewed,Declined Offer
APP00456,19,Female,Nairobi,KCSE,P003,Code Hack,1/13/2025,Qualified,Interview Slots Full
APP00457,28,Female,Nairobi,Bachelor's,P004,Africa Code Week,8/11/2025,Qualified,No Response
APP00458,20,Female,Kilifi,Certificate,P003,Code Hack,3/6/2025,Interviewed,Cohort Full
APP00459,21,Female,Taita Taveta,KCSE,P002,Technovation,3/3/2025,Qualified,Interview Slots Full
APP00460,19,Female,Nairobi,Certificate,P001,STEM Cafe Kenya,6/17/2024,Enrolled,
APP00461,32,Female,Kwale,Master's,P005,Django Girls,2/16/2024,Enrolled,
APP00462,25,Female,Mombasa,Diploma,P004,Africa Code Week,9/1/2025,Interviewed,Low Interview Score
APP00463,24,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,3/20/2024,Qualified,Interview Slots Full
APP00464,27,Female,Nakuru,KCSE,P004,Africa Code Week,3/9/2024,Qualified,Interview Slots Full
APP00465,25,Female,Mombasa,Certificate,P003,Code Hack,3/9/2025,Interviewed,Low Interview Score
APP00466,25,Female,Nakuru,Diploma,P003,Code Hack,1/11/2024,Applied,Incomplete Application
APP00467,28,Female,Nairobi,Bachelor's,P002,Technovation,1/1/2025,Qualified,No Response
APP00468,20,Female,Lamu,Diploma,P008,Web Development Classes,2/1/2024,Applied,Incomplete Application
APP00469,20,Female,Kisumu,KCSE,P008,Web Development Classes,4/11/2025,Qualified,Interview Slots Full
APP00470,25,Female,Mombasa,Diploma,P004,Africa Code Week,7/1/2024,Applied,Did Not Meet Requirements
APP00471,27,Male,Kwale,Diploma,P003,Code Hack,9/28/2025,Applied,Gender Mismatch
APP00472,29,Female,Taita Taveta,Bachelor's,P005,Django Girls,7/5/2025,Enrolled,
APP00473,24,Male,Mombasa,Certificate,P003,Code Hack,8/18/2025,Applied,Gender Mismatch
APP00474,28,Female,Kwale,Master's,P001,STEM Cafe Kenya,2/10/2025,Applied,Did Not Meet Requirements
APP00475,29,Female,Kisumu,Master's,P001,STEM Cafe Kenya,3/27/2025,Applied,Incomplete Application
APP00476,21,Female,Nairobi,Certificate,P008,Web Development Classes,9/6/2025,Applied,Incomplete Application
APP00477,18,Female,Kwale,KCSE,P001,STEM Cafe Kenya,3/11/2024,Applied,Incomplete Application
APP00478,30,Female,Kilifi,Diploma,P004,Africa Code Week,4/30/2025,Qualified,Interview Slots Full
APP00479,26,Female,Kilifi,KCSE,P001,STEM Cafe Kenya,2/18/2024,Qualified,No Response
APP00480,22,Female,Nairobi,KCSE,P002,Technovation,3/7/2025,Applied,Incomplete Application
APP00481,19,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,8/1/2025,Enrolled,
APP00482,25,Female,Nairobi,Bachelor's,P004,Africa Code Week,8/17/2024,Qualified,Could Not Be Reached
APP00483,35,Female,Kisumu,KCSE,P006,Mombasa Girls in STEM,9/26/2024,Applied,Did Not Meet Requirements
APP00484,21,Male,Nakuru,KCSE,P002,Technovation,9/9/2024,Applied,Gender Mismatch
